2.64,0.76446,1.0654,0.9635,0.76417,1.0644,0.96456,0.76245,1.0633,0.95712
2.65,0.76676,1.073,0.97423,0.74457,1.0719,0.97528,0.76387,1.071,0.96783
2.66,0.76906,1.0807,0.98504,0.7914,1.0798,0.98608,0.74753,1.0784,0.97861
2.67,0.77135,1.0884,0.99592,0.79441,1.0877,0.99695,0.80534,1.0865,0.98948
2.68,0.77363,1.0962,1.0069,0.79102,1.0956,1.0079,0.69244,1.0934,1.0004
2.69,0.77591,1.1039,1.0179,0.76675,1.1033,1.0189,0.82422,1.1016,1.0114
2.7,0.77818,1.1117,1.029,0.76931,1.111,1.0301,0.77532,1.1094,1.0225
2.71,0.78045,1.1195,1.0402,0.79085,1.1189,1.0412,0.76647,1.1171,1.0337
2.72,0.7827,1.1274,1.0515,0.73885,1.1263,1.0525,0.7946,1.125,1.0449
2.73,0.78495,1.1352,1.0629,0.78006,1.1341,1.0638,0.80298,1.133,1.0563
2.74,0.7872,1.1431,1.0743,0.82367,1.1423,1.0753,0.79527,1.141,1.0677
2.75,0.78944,1.151,1.0858,0.80955,1.1504,1.0868,0.75344,1.1485,1.0792
2.76,0.79167,1.1589,1.0974,0.78048,1.1582,1.0984,0.85651,1.1571,1.0907
2.77,0.79389,1.1668,1.1091,0.83827,1.1666,1.11,0.75158,1.1646,1.1024
2.78,0.79611,1.1748,1.1208,0.82055,1.1748,1.1218,0.80667,1.1727,1.1141
2.79,0.79832,1.1828,1.1326,0.78571,1.1827,1.1336,0.80694,1.1807,1.1259
